ID,type,subtype,date,year,month,day,hour,georef,district,municipali,parish,DICOFREG,source,sourcedate,sourcetype,page,fatalities,injured,evacuated,displaced,missing,evento_nome
c9e7fd9ba5130cedf8b474f9e61a886c,Flood,cheia,07/12/2022,2022,12,7,08:00,faro,Faro,Faro,faro,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/mau-tempo/chuva/mau-tempo-protecao-civil-regista-mais-de-30-ocorrencias-em-lisboa/20221207/639113700cf2254fb286f6c1,0,0,0,0,0,desconhecido
86c73aabb34bb4e01eec612ac416577d,Other,Other,08/03/2025,2025,3,8,08:00,aveiro,Aveiro,Aveiro,aveiro,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/chuva/arvores/protecao-civil-registou-375-ocorrencias-por-causa-do-mau-tempo-sobretudo-em-lisboa-e-no-centro/20250308/67cc1284d34e3f0bae9b5eb6,0,0,0,0,0,desconhecido
f073173ee46d5d0dad3b63ad58631075,Other,Other,20/03/2025,2025,3,20,07:00,beja,Beja,Beja,beja,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/mau-tempo/lisboa/mau-tempo-faz-com-que-barcaca-se-solta-em-lisboa-o-derrame-controlado/20250320/67dc57c3d34e3f0bae9be40c,2,0,0,0,0,desconhecido
4a28b48eaea833784a0257e000d10322,Other,Other,22/03/2025,2025,3,22,07:00,aveiro,Aveiro,Aveiro,aveiro,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/tempo/mau-tempo/mau-tempo-portugal-continental-com-mais-de-470-ocorrencias-ate-as-13-00/20250322/67dedccad34ef72ee443c87b,1,1,3,5,0,desconhecido
8ded57a2cd99163668acbac17bc227e3,Flood,cheia,04/12/2021,2021,12,4,18:55,mira,Coimbra,Mira,mira,60801.0,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/sociedade/santarem/reguengo-do-alviela-continua-isolada-devido-a-cheias,0,0,0,0,0,desconhecido
c887b675cc85519cab80ffde4d3277ab,Flood,cheia,11/03/2025,2025,3,11,07:00,lisboa,Lisboa,Lisboa,lisboa,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/mau-tempo/chuvas/ativado-plano-especial-de-emergencia-para-cheias-em-santarem/20250311/67d01f32d34e3f0bae9b7976,2,0,0,0,0,desconhecido
fc7bc4dc67f2c1d640f4323d30ec2359,Flood,cheia,10/01/2025,2025,1,10,21:57,mira,Coimbra,Mira,mira,60801.0,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/chuva/inundacoes/mau-tempo-obriga-ao-corte-do-transito-em-setubal,0,0,0,0,0,desconhecido
936d6c04990a8e3b1c8919e77bdb4517,Other,Other,10/03/2025,2025,3,10,07:00,aveiro,Aveiro,Aveiro,aveiro,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/mau-tempo/anepc/esta-noite-tivemos-apenas-11-ocorrencias-e-nenhuma-significativa-o-balanco-dos-estragos-da-tempestade-jana/20250310/67cedeb7d34ef72ee4433c6e,0,0,0,1,0,ana
c6ab9a5aa8f6cd0a4d0b4101961f0588,Other,Other,03/12/2021,2021,12,3,17:11,mira,Coimbra,Mira,mira,60801.0,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/sociedade/mau-tempo/granizo-provoca-estragos-nas-vinhas-do-douro,0,0,1,0,0,desconhecido
389d5aced2fd7b23447faecb1e7e09cd,Other,Other,18/01/2025,2025,1,18,08:00,avis,Portalegre,Avis,avis,120303.0,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/garoe/depressao-garoe/depressao-garoe-traz-chuva-e-vento-forte-para-os-proximos-dias/20250118/678b6bddd34ea1acf2730388,0,0,0,0,0,desconhecido
5c66999ff99a9d3ebf6aca8ac91d2926,Other,Other,14/03/2022,2022,3,14,07:00,avis,Portalegre,Avis,avis,120303.0,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/cancelamento-voos/avioes/mau-tempo-obriga-ao-cancelamento-de-mais-de-50-voos-na-madeira/20220314/622f9d640cf2cc58e7e8846b,0,0,0,0,0,desconhecido
91e70ce0e96ce47fc264b91216277b55,Other,Other,19/01/2025,2025,1,19,08:00,avis,Portalegre,Avis,avis,120303.0,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/mau-tempo/chuva/chuva-forte-trovoada-e-granizo-depressao-garoe-vai-atingir-continente-depois-de-passar-pela-madeira-e-acores/20250119/678d6c3ad34ea1acf2730dd6,0,0,0,0,0,desconhecido
