ID,type,subtype,date,year,month,day,hour,georef,district,municipali,parish,DICOFREG,source,sourcedate,sourcetype,page,fatalities,injured,evacuated,displaced,missing
3317b9fb74382f2738fd831fe43e4d49,Other,Other,21/03/2025,2025,3,21,07:00,avis,Portalegre,Avis,avis,120303.0,rtp,2025-04-21,web,https://www.rtp.pt/noticias/pais/depressao-martinho-mau-tempo-perdura-em-portugal-continental-ate-sabado_n1642388,0,6,0,0,0
b05e0d3ec74a6c9da118ec9e96cda977,Other,Other,11/12/2017,2017,12,11,08:00,aveiro,Aveiro,Aveiro,aveiro,,tvi,2025-04-21,web,https://tvi.iol.pt/noticias/sociedade/tempestade-ana/mau-tempo-ameacou-causar-derrocada-em-castelo-de-paiva,1,5,0,13,0
ed8855b5848184bda7206af75e7972e1,Flood,inundacao,27/10/2011,2011,10,27,07:00,espinho,Aveiro,Espinho,espinho,180804.0,publico,2025-04-21,web,https://www.publico.pt/2011/10/27/jornal/temporal-gerou-caos-por-todo-o-lado--e-cheias-que-arrastaram-motociclista-na-trofa-23293069,0,1,0,0,0
4df7cd2529547662af643f5db09274dd,Flood,cheia,09/10/2024,2024,10,9,07:00,aveiro,Aveiro,Aveiro,aveiro,,observador,2025-04-21,web,https://observador.pt/2024/10/09/mau-tempo-protecao-civil-registou-mais-de-500-ocorrencias-relacionadas-com-o-vento-forte-a-grande-maioria-quedas-de-arvores/,0,1,0,0,0
357ed19a97af911b9f240f32dfa94595,Other,Other,21/03/2025,2025,3,21,07:00,aveiro,Aveiro,Aveiro,aveiro,,cnnportugal,2025-04-21,web,https://cnnportugal.iol.pt/lourosa/mau-tempo/queda-de-muro-de-estadio-causa-danos-em-30-campas-de-cemiterio-da-feira/20250321/67dd5b40d34ef72ee443b9ab,0,1,0,0,0
5c05d735ba2856c086db1a471673f5fd,Other,Other,21/03/2025,2025,3,21,07:00,aveiro,Aveiro,Aveiro,aveiro,,observador,2025-04-21,web,https://observador.pt/2025/03/21/queda-de-muro-de-estadio-causa-danos-em-30-campas-de-cemiterio-da-feira-autarquia-negoceia-com-seguradoras/,0,1,0,0,0
91a741d4a724cae8ee9fb6f8baf21d6b,Other,Other,21/03/2025,2025,3,21,07:00,aveiro,Aveiro,Aveiro,aveiro,,noticiasdecoimbra,2025-04-21,web,https://www.noticiasdecoimbra.pt/quando-a-tempestade-chegou-ao-cemiterio/,0,1,0,0,0
17941fe4e932a00dfea89bcb5b61c124,Flood,inundacao,20/12/2019,2019,12,20,08:00,aveiro,Aveiro,Aveiro,aveiro,,,2025-04-21,web,https://24.sapo.pt/atualidade/artigos/mau-tempo-linha-da-beira-alta-cortada-em-mortagua-e-santa-comba-dao,2,0,0,0,1
0cfc92b019b4727e688484790cbed72a,Other,Other,11/10/2020,2020,10,11,07:00,aveiro,Aveiro,Aveiro,aveiro,,noticiasdecoimbra,2025-04-21,web,https://www.noticiasdecoimbra.pt/tempestade-leslie-provocou-prejuizos-de-120-milhoes-de-euros/,0,0,0,57,0
d9af6e9d38710e0732d3538fa6207775,Landslide,desabamento,23/02/2010,2010,2,23,08:00,aveiro,Aveiro,Aveiro,aveiro,,cmjornal,2025-04-21,web,https://www.cmjornal.pt/portugal/detalhe/tornado-arrasa-aveiro,5,1,0,0,0
e96c6313b874a1b97c2d097966ab542f,Flood,cheia,02/11/2023,2023,11,2,07:00,aveiro,Aveiro,Aveiro,aveiro,,observador,2025-04-21,web,https://observador.pt/2023/11/02/tempestade-bomba-ciaran-avisos-vermelhos-para-ondulacao-laranja-para-chuva-e-amarelos-para-vento/,6,4,0,0,0
a94d2c00edcf69fe04497f92e2eb8eb8,Other,Other,24/08/2010,2010,8,24,07:00,águeda,Aveiro,Águeda,águeda,10104.0,publico,2025-04-21,web,https://www.publico.pt/2010/08/24/local/noticia/choques-em-cadeia-na-a25-provocam-seis-mortos-1452614,6,72,0,0,0
d9409b65b5508f841f57f7760833d244,Other,Other,21/09/2020,2020,9,21,07:00,beja,Beja,Beja,beja,,tvi,2025-04-21,web,https://tvi.iol.pt/noticias/sociedade/mau-tempo/retomadas-aulas-em-escola-afetada-por-tempestade-intensa-em-beja,0,1,0,0,0
87492f964157b69773cd479080776f5e,Flood,cheia,05/11/2024,2024,11,5,08:00,cuba,Beja,Cuba,cuba,20701.0,rfm,2025-04-21,web,https://rfm.pt/atualidade/19126/gracas-a-barragem-com-2-mil-anos-esta-cidade-espanhola-escapou-as-cheias,214,0,0,0,0
59f470357e73fde654d5a452e95d9e3b,Other,Other,14/10/2023,2023,10,14,19:22,cuba,Beja,Cuba,cuba,20701.0,correiobraziliense,2025-04-21,web,https://www.correiobraziliense.com.br/webstories/flipar/2023/10/5134170-tempestades-de-neve-veja-as-maiores-da-historia.html,310,0,0,0,0
936620b20e3d5ff634128210efe0a6b8,Flood,cheia,20/03/2025,2025,3,20,07:00,aveiro,Aveiro,Aveiro,aveiro,,dn,2025-04-21,web,https://www.dn.pt/sociedade/mau-tempo-circulao-do-comboio-da-ponte-25-de-abril-suspensa-entre-coina-e-roma-areeiro,0,1,0,15,0
add62a65abb7e7a29ad3bea7d95c476f,Flood,cheia,08/11/2024,2024,11,8,08:00,moura,Beja,Moura,moura,,noticiasaominuto,2025-04-21,web,https://www.noticiasaominuto.com/pais/2666224/hoje-e-noticia-105-mil-vivem-com-risco-de-cheias-inem-com-menos-pessoal,8,0,0,0,0
efd5d8d47c7da15f6384f197fa0d856b,Other,Other,03/03/2025,2025,3,3,08:00,moura,Beja,Moura,moura,,diariodistrito,2025-04-21,web,https://diariodistrito.sapo.pt/palmela-colisao-em-cadeia-na-a2-envolveu-6-viaturas-e-causou-9-feridos-c-video/,0,9,0,0,0
1edfc195f49c902b039bfaf07ea915f0,Other,Other,20/03/2025,2025,3,20,07:00,ourique,Beja,Ourique,ourique,21203.0,cnnportugal,2025-04-21,web,https://cnnportugal.iol.pt/mau-tempo/lisboa/registadas-920-ocorrencias-na-em-lisboa-devido-ao-mau-tempo/20250320/67dc4e00d34ef72ee443b102,0,6,0,0,0
65288fe7ecaf507cf2f096153aad39b8,Flood,cheia,09/10/2024,2024,10,9,07:00,aveiro,Aveiro,Aveiro,aveiro,,cnnportugal,2025-04-21,web,https://cnnportugal.iol.pt/tempestade-kirk/inundacoes/arvores-a-destruir-carros-com-gente-dentro-e-a-cairem-sobre-escolas-e-postos-de-eletricidade-camioes-tombados-estradas-e-comboios-condicionados-tempestade-kirk-provoca-mais-de-1600-perturbacoes/20241009/67064627d34e94b829060eb2,0,1,0,0,0
047bbeb4ce5aefddc06c72559c799a62,Flood,cheia,19/01/2013,2013,1,19,08:00,moura,Beja,Moura,moura,,publico,2025-04-21,web,https://www.publico.pt/2013/01/19/sociedade/noticia/mau-tempo-provoca-estragos-por-todo-o-pais-1581312,1,2,0,0,0
d8562dd71ef4062c0627901e893a8b41,Other,Other,29/01/2025,2025,1,29,08:00,barcelos,Braga,Barcelos,barcelos,30214.0,correiodominho,2025-04-21,web,https://correiodominho.pt/noticias/tempestade-ivo-trz-chuva-forte-e-vento-com-rajadas-para-o-minho/158479,1,4,0,0,0
b639ddbaec52985f9e423e2cebf66836,Other,Other,17/02/2011,2011,2,17,08:00,barcelos,Braga,Barcelos,barcelos,30214.0,correiodominho,2025-04-21,web,https://correiodominho.pt/noticias/barcelos-mau-tempo-provoca-acidente-violento-na-a3/43345,1,2,0,0,0
ed5a66fa9504f0318e5bf1907525ae96,Other,Other,17/06/2024,2024,6,17,07:00,barcelos,Braga,Barcelos,barcelos,30214.0,correiodominho,2025-04-21,web,https://correiodominho.pt/noticias/chuva-forte-e-granizo-regressam-hoje-aos-distritos-de-braga-e-viana-do-castelo/153266,1,4,0,0,0
26bf24ed56bf9f9ccc0b11617acbace9,Flood,inundacao,13/12/2022,2022,12,13,08:00,aveiro,Aveiro,Aveiro,aveiro,,correiodominho,2025-04-21,web,https://correiodominho.pt/noticias/mau-tempo-falha-de-luz-causou-constrangimentos-em-casas-e-empresas/141270,1,4,0,0,0
129c2ad1ec01c904201f4e97961f0134,Flood,cheia,26/10/2019,2019,10,26,07:00,barcelos,Braga,Barcelos,barcelos,30214.0,correiodominho,2025-04-21,web,https://correiodominho.pt/noticias/canal-interceptor-ja-protege-cidade-de-esposende-do-risco-de-cheias/120851,4,4,0,0,0
258ba2f966fad3867e10f04760c3e5f6,Flood,cheia,13/06/2016,2016,6,13,07:00,barcelos,Braga,Barcelos,barcelos,30214.0,correiodominho,2025-04-21,web,https://correiodominho.pt/noticias/camara-de-esposende-apresenta-projecto-de-canal-para-evitar-cheias/95171,4,4,0,0,0
9805d1ebc2b1ae349c4c91e5de752214,Other,Other,23/11/2022,2022,11,23,08:00,braga,Braga,Braga,braga,,cnnportugal,2025-04-21,web,https://cnnportugal.iol.pt/esposende/derrocada/derrocada-contra-habitacao-faz-dois-mortos-em-esposende/20221123/637dbee90cf2aea7857dbf32,2,0,0,0,0
dd6c0ba2317fdf354d7805e06491c5f2,Flood,inundacao,19/12/2019,2019,12,19,08:00,aveiro,Aveiro,Aveiro,aveiro,,maisguimaraes,2025-04-22,web,https://maisguimaraes.pt/passagem-da-depressao-elsa-causa-estragos-em-guimaraes-12-new1/,0,0,0,10,0
bc6e6f4c633a0885648e10573dbdc86b,Other,Other,19/03/2025,2025,3,19,07:00,beja,Beja,Beja,beja,,cnnportugal,2025-04-22,web,https://cnnportugal.iol.pt/depressao-martinho/chuva/chuva-forte-e-fenomenos-extremos-de-vento-ate-120-km-h-ai-esta-a-depressao-martinho/20250319/67db2ef0d34ef72ee443a405,0,1,0,0,0
3b9048eccb23078576f90bd82d1f7211,Other,Other,14/12/2019,2019,12,14,08:00,aveiro,Aveiro,Aveiro,aveiro,,noticiasaominuto,2025-04-22,web,https://www.noticiasaominuto.com/pais/1377482/fim-de-semana-com-chuva-e-vento-forte-segunda-feira-pode-vir-tempestade,1,5,0,0,0
98ca4dc2606c23c4bef4e3c5a5fb114a,Other,Other,10/10/2024,2024,10,10,07:00,guimarães,Braga,Guimarães,guimarães,,cmjornal,2025-04-22,web,https://www.cmjornal.pt/sociedade/detalhe/tempestade-kirk-deixa-rasto-de-destruicao-no-pais,0,1,0,0,0
fe20def477c007b0c041f3580a778c49,Other,Other,18/03/2025,2025,3,18,12:18,braga,Braga,Braga,braga,,jornaldoave,2025-04-22,web,https://jornaldoave.sapo.pt/mau-tempo-adia-encontro-concelhio-eco-escolas-para-28-de-marco/,0,1,0,0,0
f761471e006131def8a0ad17bf1a979c,Landslide,deslizamento,16/10/2018,2018,10,16,07:00,vila verde,Braga,Vila Verde,vila verde,170117.0,expresso,2025-04-22,web,https://expresso.pt/sociedade/2018-10-16-IPMA-estima-que-ventos-durante-a-tempestade-Leslie-chegaram-aos-180-e-190km-hora,0,28,0,0,0
5da261c5f3f99be5cef6b24ff1eca2ed,Landslide,deslizamento,16/10/2018,2018,10,16,07:00,vila verde,Braga,Vila Verde,vila verde,170117.0,sicnoticias,2025-04-22,web,https://sicnoticias.pt/arquivo/tempestade-leslie/2018-10-16-Tempestade-Leslie-tera-causado-ventos-de-180-a-190-km-hora-estima-hoje-o-IPMA,0,28,0,61,0
833858c13686fa07da37f87010923c3d,Landslide,deslizamento,16/10/2018,2018,10,16,07:00,vila verde,Braga,Vila Verde,vila verde,170117.0,noticiasdecoimbra,2025-04-22,web,https://www.noticiasdecoimbra.pt/ipma-estima-ventos-entre-180-e-190km-hora-durante-a-tempestade-leslie/,0,28,0,61,0
9f7a5c9066efd560c162c4e256de5115,Landslide,deslizamento,16/10/2018,2018,10,16,07:00,vila verde,Braga,Vila Verde,vila verde,170117.0,cmjornal,2025-04-22,web,https://www.cmjornal.pt/sociedade/detalhe/ipma-estima-ventos-entre-180-e-190kmhora-durante-a-tempestade-leslie,0,28,0,61,0
2fd0952af3ed34054966c9e903f83510,Other,Other,26/05/2023,2023,5,26,07:00,aveiro,Aveiro,Aveiro,aveiro,,radiovizela,2025-04-22,web,https://www.radiovizela.pt/noticia-ipma-admite-possibilidade-de-tornados-no-norte-e-interior,4,0,0,0,0
a7967cf71cb3e0961c1efe64fff507be,Flood,cheia,19/12/2022,2022,12,19,08:00,aveiro,Aveiro,Aveiro,aveiro,,cnnportugal,2025-04-22,web,https://cnnportugal.iol.pt/mau-tempo/chuva/inundacoes-deslizamentos-e-derrocadas-protecao-civil-coloca-oito-distritos-em-alerta-para-esta-madrugada/20221219/63a079d40cf27230dc1e63e1,0,0,0,88,0
81717eeeb5c870b8ac2c7ffcb1cfc368,Flood,cheia,20/12/2019,2019,12,20,08:00,aveiro,Aveiro,Aveiro,aveiro,,,2025-04-22,web,https://24.sapo.pt/atualidade/artigos/mau-tempo-nivel-de-alerta-de-cheias-no-douro-sobe-de-laranja-para-vermelho,2,0,0,0,1
4ed30ed5adf6316bda6b479e485b5417,Other,Other,20/03/2025,2025,3,20,07:00,coimbra,Coimbra,Coimbra,coimbra,,zap,2025-04-22,web,https://zap.aeiou.pt/estragos-portugal-mau-tempo-martinho-666742,0,0,0,15,0
b9b271237d3b6b3e1a6f1db8d51b35a9,Other,Other,13/12/2017,2017,12,13,08:00,arouca,Aveiro,Arouca,arouca,10403.0,cmjornal,2025-04-22,web,https://www.cmjornal.pt/sociedade/detalhe/cabo-da-roca-com-vento-de-144-kmh-durante-tempestade-ana,0,5,0,0,0
dea9caea82b455b35b831829196719b9,Other,Other,20/12/2019,2019,12,20,08:00,braga,Braga,Braga,braga,,sicnoticias,2025-04-22,web,https://sicnoticias.pt/pais/2019-12-20-Principal-ligacao-a-Foz-do-Sabor-em-Torre-de-Moncorvo-cortada-devido-ao-mau-tempo,2,0,0,0,1
ed53147b78bf8251a500b1ffd2dc37ee,Flood,cheia,10/03/2025,2025,3,10,07:00,aveiro,Aveiro,Aveiro,aveiro,,dn,2025-04-22,web,https://www.dn.pt/sociedade/chuva-provoca-inunda%C3%A7%C3%B5es-no-martim-moniz-e-em-alc%C3%A2ntara-e-faz-estragos-por-toda-a-grande-lisboa,0,1,0,0,0
21ed049cebc5c56c5dcc946a06623922,Flood,cheia,20/12/2019,2019,12,20,08:00,aveiro,Aveiro,Aveiro,aveiro,,expresso,2025-04-22,web,https://expresso.pt/sociedade/2019-12-20-Protecao-Civil-anuncia-ativacao-do-Plano-de-Cheias-para-o-rio-Tejo,2,0,0,77,1
